price,sold,tagText,shipping_price,tagText_encoded,final_price,log_sold,adjustable,and,bed,bedroom,bedside,bench,black,cabinet,cabinets,chair,chairs,charging,chest,closet,clothes,coffee,computer,conversation,couch,cushions,desk,dining,drawer,drawers,dresser,dressing,end,fabric,folding,for,frame,furniture,gaming,garden,glass,hanging,home,household,inch,kitchen,large,leather,led,light,lights,living,lounge,makeup,metal,mirror,modern,nightstand,of,office,organizer,ottoman,outdoor,patio,piece,pieces,portable,power,rack,rattan,room,round,seat,sectional,set,sets,shaped,shelf,shelves,shoe,shoes,side,simple,small,sofa,space,stand,station,steel,stool,storage,swing,table,tables,top,tv,up,upholstered,vanity,velvet,wardrobe,white,wicker,with,wood,wooden
734.58,5,Free shipping,0.0,1,734.58,1.791759469228055,0.0,0.2373855641240432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283030548065293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171033091671285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598150282659526,0.0,0.0,0.0,0.0,0.26784675419986576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38565628358950077,0.0,0.0,0.0,0.0,0.0,0.2437750090815033,0.0,0.0,0.0,0.25602536281456634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760007505303825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831881794140422,0.0,0.42479008656364065,0.0,0.0,0.0,0.0,0.0,0.0
103.15,13,Free shipping,0.0,1,103.15,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081987160022448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41207587062636275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364089727505723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349693425371229,0.0,0.4355033541832117,0.0,0.0,0.0,0.39346429700256913,0.0,0.0,0.0,0.0,0.27879212552439764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806717637156641,0.0,0.0,0.0
436.33,0,Free shipping,0.0,1,436.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49335370214896335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083727539533682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058039866802823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.82,13,Free shipping,0.0,1,176.82,2.6390573296152584,0.0,0.0,0.0,0.19093514031202283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30894352380067114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307647147976441,0.0,0.0,0.4245137870350515,0.25656095698803183,0.0,0.0,0.0,0.0,0.1591896580702611,0.0,0.33460856047909704,0.0,0.0,0.0,0.0,0.0,0.0,0.32014746021772095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650225193068276,0.0,0.0,0.0,0.0,0.26375628158202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926169146310885,0.0,0.0,0.0,0.0,0.0,0.0,0.2573285513006908,0.0,0.12072965173025886,0.0,0.0
438.08,0,Free shipping,0.0,1,438.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22051319959497004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16914833283669187,0.0,0.3044623497415344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20242565185071756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611568336654261,0.23966732388510814,0.30047039663933145,0.0,0.0,0.0,0.0,0.28151989788883525,0.0,0.0,0.0,0.0,0.3989461372111599,0.2985474609266164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16424058536443883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723669640849188,0.0,0.0,0.0
38.01,55,Free shipping,0.0,1,38.01,4.025351690735149,0.0,0.0,0.0,0.34498683029147514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237075073763761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30228994641697265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372944020455754,0.0,0.0,0.0,0.4780831887284454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842974683755119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.3,0,Free shipping,0.0,1,199.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227178106271559,0.2659803354856661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849435791381914,0.0,0.0,0.0,0.0,0.0,0.29021957462432446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34026786738487635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26932944687752824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19182747826825558,0.0,0.0,0.0,0.20146732803530826,0.0,0.0,0.0,0.0,0.0,0.0,0.28537273654265966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30153223021570574,0.0,0.0,0.0,0.0,0.0,0.12328066701272385,0.0,0.0
188.91,1,Free shipping,0.0,1,188.91,0.6931471805599453,0.3316481854944392,0.0,0.0,0.22449578568313006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27132619941924035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18717040405820873,0.0,0.1967113323359419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116054938775583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23197753375687238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32562932864985644,0.0,0.0,0.19100385932781405,0.0,0.0,0.0,0.0,0.0,0.615375276034308,0.0,0.0,0.0,0.0,0.14195028728678963,0.0,0.0
48.66,3,Free shipping,0.0,1,48.66,1.3862943611198906,0.0,0.21552674732284732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280610627141336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18755174565655078,0.0,0.1971121126530141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358908729533938,0.0,0.0,0.0,0.0,0.24318302558412547,0.0,0.0,0.3234189122845278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213278426588727,0.0,0.0,0.0,0.0,0.0,0.0,0.34428579340137866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046035060896352,0.0,0.19139301122056154,0.0,0.38792472928410127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14223949727012772,0.0,0.3684871317584743
198.13,1,Free shipping,0.0,1,198.13,0.6931471805599453,0.0,0.17282706331225825,0.0,0.18038594722835885,0.0,0.0,0.0,0.0,0.3177554870103864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21801493217869417,0.0,0.0,0.0,0.0,0.30410307475856263,0.0,0.0,0.0,0.15039440729996645,0.0,0.1580606954647071,0.0,0.0,0.0,0.0,0.22800332826136593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27957186372417664,0.0,0.0,0.2503799882194752,0.0,0.26402696822080873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18639765123028113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3069492995984472,0.0,0.0,0.0,0.0,0.0,0.4944638569965949,0.0,0.0,0.0,0.0,0.11405932166453753,0.0,0.0
177.94,0,Free shipping,0.0,1,177.94,0.0,0.0,0.0,0.0,0.3222904230189841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260741785959303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205178493055928,0.35828063859102677,0.6495960294896657,0.0,0.0,0.0,0.0,0.2687053947003661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22260471128066844,0.0,0.22331523931417002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171798431604362,0.0,0.1018932671678291,0.0,0.0
53.45,5,others,,2,,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256044378266462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613930511849607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109789118815314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526281371589395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23703181005805607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15233187607422197,0.0,0.0
263.35,0,Free shipping,0.0,1,263.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748017356784778,0.2731312161288892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15765445315464446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149102719807569,0.4467631486811497,0.0,0.2904248614252374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26004784443721696,0.0,0.5565214377671168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20042415549567835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25385922556893203,0.11376617021293249,0.0,0.0
23.77,1,others,,2,,0.6931471805599453,0.0,0.0,0.0,0.19643488650890845,0.0,0.0,0.0,0.0,0.0,0.22439164205314022,0.5359586111717687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33115912794240693,0.0,0.0,0.0,0.0,0.0,0.17212335690331237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339746456132158,0.0,0.0,0.0,0.27265629793063073,0.0,0.0,0.21235366077744547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30981731128724116,0.0,0.0,0.0,0.0,0.0,0.0,0.2849272204494363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26922815530891103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.19,0,Free shipping,0.0,1,94.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6238085053018317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44180077248160976,0.0,0.0,0.23925136652808415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722473774919059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679894349219946,0.0,0.0,0.0,0.0
142.88,1,Free shipping,0.0,1,142.88,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.3147320639347737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636481288792943,0.0,0.2985159205392931,0.0,0.2931202732302046,0.36775557456229374,0.0,0.0,0.0,0.0,0.0,0.19114473578568247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027875877271471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711975491367246,0.0,0.0,0.0,0.3830649054539155,0.0,0.29898060053230435,0.0,0.0,0.0,0.0,0.13793333528847002,0.0,0.0
62.31,26,Free shipping,0.0,1,62.31,3.295836866004329,0.0,0.0,0.0,0.21223385642982182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189935769218096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851801990032474,0.3577937710772491,0.0,0.0,0.0,0.17694718206813403,0.0,0.18596698614214793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945856442209511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611425090655267,0.0,0.36599066279588083,0.0,0.37268840112847873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29649841675970295,0.0
109.8,1,Free shipping,0.0,1,109.8,0.6931471805599453,0.0,0.21074355497549427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30007366989556566,0.0,0.0,0.0,0.0,0.0,0.0,0.335953885869073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19273759691181847,0.0,0.0,0.34614815635192997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26273466143456115,0.27309109873698967,0.342373709632232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45458278242427974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30531079913542686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18714541968967965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.46,0,Free shipping,0.0,1,221.46,0.0,0.0,0.16630709607759553,0.0,0.17358081819947788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23753525377202578,0.0,0.0,0.5852613393075846,0.0,0.0,0.0,0.1447207206152564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24171221389874206,0.0,0.0,0.0,0.0,0.0,0.0,0.2540664496025137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020209764647025,0.0,0.0,0.0,0.0,0.0,0.0,0.17936572836271641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578783857118729,0.0,0.4430542793552944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23393965305635056,0.0,0.0,0.0,0.0
289.61,11,Free shipping,0.0,1,289.61,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28617578696903523,0.0,0.3108634162896527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16417977524527252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380541396500098,0.23262734375917807,0.0,0.3024455543140501,0.0,0.0,0.0,0.2732505416242268,0.0,0.0,0.0,0.2708112317692696,0.5808412596552336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087197167258363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643664657982315,0.0,0.0,0.0
166.58,1,Free shipping,0.0,1,166.58,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575135721212607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16718092083644057,0.0,0.1757028940785874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792251885231866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962287190845188,0.0,0.0,0.0,0.18238061413231507,0.0,0.17060496955387888,0.0,0.0,0.6706402210322592,0.35211857774445116,0.0,0.0,0.0,0.0,0.27024635070809017,0.0,0.0,0.0,0.0
146.97,27,Free shipping,0.0,1,146.97,3.332204510175204,0.0,0.0,0.2236599157453236,0.15825352431463605,0.24371854753393513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17592571699652582,0.0,0.0,0.0,0.0,0.0,0.13194179124330813,0.0,0.13866746549411837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44073775105046886,0.27370939557563556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5184580078860369,0.21861015762874683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16352762332322576,0.0,0.0,0.0,0.0,0.0,0.0,0.23163222455547564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13464410391644596,0.2713204367855205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20012966543895014,0.0,0.0
278.18,0,Free shipping,0.0,1,278.18,0.0,0.0,0.47349089656449483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746935916774079,0.33202997363860104,0.4165725979365134,0.0,0.0,0.0,0.20601629567148969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25911443083854224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38972624143121026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21023573548218127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330233606386706,0.0,0.0,0.0,0.0
183.3,0,Free shipping,0.0,1,183.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569210139926656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294792475491069,0.0,0.0,0.264717090833973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018531022623376,0.20884664518279217,0.0,0.27152757860799515,0.0,0.0,0.0,0.24531707232008979,0.0,0.0,0.0,0.0,0.34764256142454336,0.5203098581119405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18738301318016842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10636366519666776,0.0,0.0
342.28,7,Free shipping,0.0,1,342.28,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21280918062016135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12208916699206686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664286390846941,0.5189666981217231,0.0,0.22490788363848452,0.0,0.0,0.0,0.20319756777102516,0.0,0.0,0.0,0.2013836213955818,0.5759087393883877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15521044727834876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39318218753466344,0.0,0.0,0.0
872.74,2,Free shipping,0.0,1,872.74,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482698427958999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27626611172044235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189279012904411,0.0,0.0,0.0,0.0,0.0,0.0,0.3051444871718431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43475385970447916,0.4518909251584016,0.28326732931091936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18805248052832652,0.2814544889450472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567729246268076,0.11507193478471292,0.0,0.0
181.75,19,Free shipping,0.0,1,181.75,2.995732273553991,0.0,0.16771234300561233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314620469725836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26056482397463887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18355870669449423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073881975095054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17222647084769577,0.0,0.2860243846531676,0.2530021314923462,0.0,0.0,0.3073881975095054,0.0,0.0,0.0,0.0,0.0,0.0,0.242970132462046,0.38998776284955794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11068379981339183,0.0,0.0
290.59,8,Free shipping,0.0,1,290.59,2.197224577336219,0.0,0.17767387036939875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704438286845488,0.0,0.0,0.0,0.30767035995466274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16249339066621457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44301316054671536,0.23023789496990654,0.2886487423549484,0.0,0.0,0.0,0.0,0.2704438286845488,0.0,0.0,0.0,0.26802957437931935,0.3832500707601895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065758368776275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577787327448156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26165100629369653,0.11725803090938255,0.0,0.0
